ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Annotation GO Count,Annotation GO ID,Annotation GO Term,Annotation GO Category,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Type,InterPro Name,InterPro Signatures
Potra2n14c27099,41.50110979382045,1.4581185686443279,0.36540776694349003,3.990387453559039,6.5965445727715e-5,0.006777256378321866,3,GO:0008194|GO:0016758|GO:0043231,"UDP-glycosyltransferase activity|transferase activity, transferring hexosyl groups|intracellular membrane-bounded organelle",Molecular Function|Molecular Function|Cellular Component,NA,NA,IPR002213|noIPR|noIPR|noIPR|IPR035595|noIPR|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|DOMAIN|DOMAIN|DOMAIN,"UDP-glucuronosyl/UDP-glucosyltransferase|UDP-glucuronosyl/UDP-glucosyltransferase|UDP-glucuronosyl/UDP-glucosyltransferase|UDP-glucuronosyl/UDP-glucosyltransferase|UDP-glycosyltransferase family, conserved site|UDP-glycosyltransferase family, conserved site|UDP-glycosyltransferase family, conserved site",PF00201 (PFAM)|G3DSA:3.40.50.2000 (GENE3D)|G3DSA:3.40.50.2000 (GENE3D)|PTHR11926 (PANTHER)|PS00375 (PROSITE_PATTERNS)|cd03784 (CDD)|SSF53756 (SUPERFAMILY)
Potra2n14c27187,891.3525517218793,-0.6460819568169686,0.11880366177060002,-5.438232687343417,5.3811668403283026e-8,4.290445715384835e-5,3,GO:0000160|GO:0005515|GO:0005634,phosphorelay signal transduction system|protein binding|nucleus,Biological Process|Molecular Function|Cellular Component,NA,NA,IPR001789|IPR010402|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR010402|IPR001789|IPR001789|IPR011006,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"Signal transduction response regulator, receiver domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|CCT domain|Signal transduction response regulator, receiver domain|Signal transduction response regulator, receiver domain|CheY-like superfamily",PF00072 (PFAM)|PF06203 (PFAM)|G3DSA:3.40.50.2300 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR43874 (PANTHER)|PTHR43874:SF109 (PANTHER)|PS51017 (PROSITE_PROFILES)|PS50110 (PROSITE_PROFILES)|cd00156 (CDD)|SSF52172 (SUPERFAMILY)
Potra2n14c27196,1473.77279835483,-0.9485792695027033,0.1515348675406323,-6.259808616313027,3.8545021631786113e-10,1.3317304973782102e-6,2,GO:0003677|GO:0005634,DNA binding|nucleus,Molecular Function|Cellular Component,NA,NA,IPR001005|noIPR|IPR006447|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR017930|IPR001005|IPR009057,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"SANT/Myb domain|SANT/Myb domain|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain|SANT/Myb domain|Homeobox-like domain superfamily",PF00249 (PFAM)|G3DSA:1.10.10.60 (GENE3D)|TIGR01557 (TIGRFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR12802:SF109 (PANTHER)|PTHR12802:SF109 (PANTHER)|PTHR12802 (PANTHER)|PTHR12802 (PANTHER)|PS51294 (PROSITE_PROFILES)|cd00167 (CDD)|SSF46689 (SUPERFAMILY)
Potra2n14c27766,950.8393993853891,0.7758379770741926,0.1595232434972259,4.863479202563257,1.153401497673405e-6,4.2736166283139905e-4,1,GO:0046658,anchored component of plasma membrane,Cellular Component,NA,NA,IPR036378|IPR036378|IPR000782|noIPR|noIPR|IPR033254|noIPR|IPR000782|IPR000782|IPR036378|IPR036378,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|FAMILY|FAMILY|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,FAS1 domain superfamily|FAS1 domain superfamily|FAS1 domain|FAS1 domain|FAS1 domain|Fasciclin-like arabinogalactan protein|Fasciclin-like arabinogalactan protein|FAS1 domain|FAS1 domain|FAS1 domain superfamily|FAS1 domain superfamily,G3DSA:2.30.180.10 (GENE3D)|G3DSA:2.30.180.10 (GENE3D)|PF02469 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR32382 (PANTHER)|PTHR32382:SF44 (PANTHER)|PS50213 (PROSITE_PROFILES)|PS50213 (PROSITE_PROFILES)|SSF82153 (SUPERFAMILY)|SSF82153 (SUPERFAMILY)
Potra2n14c27801,5474.452354896559,-0.5920903797207665,0.13636904091780452,-4.341824036715524,1.4130468439693928e-5,0.0025343998764953846,12,GO:0009409|GO:0009522|GO:0009523|GO:0009535|GO:0009644|GO:0009645|GO:0009768|GO:0016021|GO:0016168|GO:0018298|GO:0019904|GO:0046872,"response to cold|photosystem I|photosystem II|chloroplast thylakoid membrane|response to high light intensity|response to low light intensity stimulus|photosynthesis, light harvesting in photosystem I|integral component of membrane|chlorophyll binding|protein-chromophore linkage|protein domain specific binding|metal ion binding",Biological Process|Cellular Component|Cellular Component|Cellular Component|Biological Process|Biological Process|Biological Process|Cellular Component|Molecular Function|Biological Process|Molecular Function|Molecular Function,NA,NA,IPR022796|IPR023329|noIPR|IPR001344|noIPR,FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY,"Chlorophyll A-B binding protein|Chlorophyll a/b binding domain superfamily|Chlorophyll a/b binding domain superfamily|Chlorophyll A-B binding protein, plant|Chlorophyll A-B binding protein, plant",PF00504 (PFAM)|G3DSA:1.10.3460.10 (GENE3D)|PTHR21649:SF95 (PANTHER)|PTHR21649 (PANTHER)|SSF103511 (SUPERFAMILY)
Potra2n14c27834,2273.4633287131524,-0.621110015791827,0.14868661854143053,-4.177309443746338,2.9497760301902673e-5,0.004008988090398166,10,GO:0009535|GO:0009538|GO:0015979|GO:0016021|GO:0016491|GO:0016787|GO:0019904|GO:0031969|GO:0051321|GO:0055114,chloroplast thylakoid membrane|photosystem I reaction center|photosynthesis|integral component of membrane|oxidoreductase activity|hydrolase activity|protein domain specific binding|chloroplast membrane|meiotic cell cycle|oxidation-reduction process,Cellular Component|Cellular Component|Biological Process|Cellular Component|Molecular Function|Molecular Function|Molecular Function|Cellular Component|Biological Process|Biological Process,NA,NA,IPR036592|IPR003757|noIPR|IPR022980|noIPR|IPR036592,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,"Photosystem I PsaL, reaction centre subunit XI superfamily|Photosystem I PsaL, reaction centre subunit XI|Photosystem I PsaL, reaction centre subunit XI|Photosystem I, reaction centre subunit XI|Photosystem I, reaction centre subunit XI|Photosystem I PsaL, reaction centre subunit XI superfamily",G3DSA:1.20.1240.10 (GENE3D)|PF02605 (PFAM)|PTHR34803:SF2 (PANTHER)|PTHR34803 (PANTHER)|PD005947 (PRODOM)|SSF81568 (SUPERFAMILY)
Potra2n14c27866,383.0093394639089,-0.6401141640995721,0.11498907154304215,-5.566739130161319,2.5955051249782733e-8,2.562134344799981e-5,10,GO:0005506|GO:0005783|GO:0007275|GO:0010268|GO:0016021|GO:0016125|GO:0016132|GO:0020037|GO:0051777|GO:0055114,iron ion binding|endoplasmic reticulum|multicellular organism development|brassinosteroid homeostasis|integral component of membrane|sterol metabolic process|brassinosteroid biosynthetic process|heme binding|ent-kaurenoate oxidase activity|oxidation-reduction process,Molecular Function|Cellular Component|Biological Process|Biological Process|Cellular Component|Biological Process|Biological Process|Molecular Function|Molecular Function|Biological Process,EC:1.14.13,"Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)",IPR002401|IPR001128|IPR036396|IPR001128|noIPR|noIPR|IPR017972|IPR036396,FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY,"Cytochrome P450, E-class, group I|Cytochrome P450|Cytochrome P450 superfamily|Cytochrome P450|Cytochrome P450|Cytochrome P450|Cytochrome P450, conserved site|Cytochrome P450 superfamily",PR00463 (PRINTS)|PR00385 (PRINTS)|G3DSA:1.10.630.10 (GENE3D)|PF00067 (PFAM)|PTHR24286 (PANTHER)|PTHR24286:SF225 (PANTHER)|PS00086 (PROSITE_PATTERNS)|SSF48264 (SUPERFAMILY)
Potra2n158s34776,30.467263168798798,-2.4514084398530316,0.46561020299805084,-5.264937117074503,1.4023735008158795e-7,8.30605790626091e-5,2,GO:0003824|GO:0009116,catalytic activity|nucleoside metabolic process,Molecular Function|Biological Process,NA,NA,IPR035994|IPR000845|noIPR|noIPR|noIPR|IPR035994,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,Nucleoside phosphorylase superfamily|Nucleoside phosphorylase domain|Nucleoside phosphorylase domain|Nucleoside phosphorylase domain|Nucleoside phosphorylase domain|Nucleoside phosphorylase superfamily,G3DSA:3.40.50.1580 (GENE3D)|PF01048 (PFAM)|PTHR21234 (PANTHER)|PTHR21234:SF43 (PANTHER)|cd09008 (CDD)|SSF53167 (SUPERFAMILY)
Potra2n15c28419,61.88606122082261,-1.184787643559505,0.23294836886440035,-5.08605254175088,3.6559281082710476e-7,1.7224406746467913e-4,7,GO:0004683|GO:0005515|GO:0005524|GO:0005886|GO:0009069|GO:0016021|GO:0046777,calmodulin-dependent protein kinase activity|protein binding|ATP binding|plasma membrane|serine family amino acid metabolic process|integral component of membrane|protein autophosphorylation,Molecular Function|Molecular Function|Molecular Function|Cellular Component|Biological Process|Cellular Component|Biological Process,EC:2.7.11|EC:2.7.11.17,Transferring phosphorus-containing groups|Calcium/calmodulin-dependent protein kinase,noIPR|IPR001611|IPR032675|IPR000719|noIPR|noIPR|noIPR|noIPR|noIPR|IPR008271|IPR000719|IPR011009|noIPR,HOMOLOGOUS_SUPERFAMILY|REPEAT|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|ACTIVE_SITE|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Papain-like cysteine peptidase superfamily|Leucine-rich repeat|Leucine-rich repeat domain superfamily|Protein kinase domain|Protein kinase domain|Protein kinase domain|Protein kinase domain|Protein kinase domain|Protein kinase domain|Serine/threonine-protein kinase, active site|Protein kinase domain|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily",G3DSA:1.10.510.10 (GENE3D)|PF13855 (PFAM)|G3DSA:3.80.10.10 (GENE3D)|PF00069 (PFAM)|G3DSA:3.30.200.20 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR27006:SF125 (PANTHER)|PTHR27006 (PANTHER)|PS00108 (PROSITE_PATTERNS)|PS50011 (PROSITE_PROFILES)|SSF56112 (SUPERFAMILY)|SSF52058 (SUPERFAMILY)
Potra2n15c28426,148.05671435348967,-0.7028474391587806,0.1702101728321398,-4.129291613210007,3.6388263913419104e-5,0.004571689157122291,6,GO:0004497|GO:0005506|GO:0016021|GO:0016705|GO:0020037|GO:0055114,"monooxygenase activity|iron ion binding|integral component of membrane|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|heme binding|oxidation-reduction process",Molecular Function|Molecular Function|Cellular Component|Molecular Function|Molecular Function|Biological Process,NA,NA,IPR001128|IPR002401|IPR001128|IPR036396|noIPR|IPR017972|IPR036396,FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450|Cytochrome P450 superfamily|Cytochrome P450 superfamily|Cytochrome P450, conserved site|Cytochrome P450 superfamily",PR00385 (PRINTS)|PR00463 (PRINTS)|PF00067 (PFAM)|G3DSA:1.10.630.10 (GENE3D)|PTHR24281 (PANTHER)|PS00086 (PROSITE_PATTERNS)|SSF48264 (SUPERFAMILY)
Potra2n15c28554,937.8337923394471,-0.6379263998544268,0.11416304218230619,-5.5878538943954075,2.2989293025130365e-8,2.42331214293623e-5,22,GO:0004029|GO:0004842|GO:0006094|GO:0006096|GO:0006525|GO:0006547|GO:0006550|GO:0006552|GO:0006554|GO:0006560|GO:0006568|GO:0006574|GO:0006631|GO:0006699|GO:0016567|GO:0019260|GO:0019482|GO:0019852|GO:0043878|GO:0046251|GO:0046486|GO:0055114,"aldehyde dehydrogenase (NAD) activity|ubiquitin-protein transferase activity|gluconeogenesis|glycolytic process|arginine metabolic process|histidine metabolic process|isoleucine catabolic process|leucine catabolic process|lysine catabolic process|proline metabolic process|tryptophan metabolic process|valine catabolic process|fatty acid metabolic process|bile acid biosynthetic process|protein ubiquitination|1,2-dichloroethane catabolic process|beta-alanine metabolic process|L-ascorbic acid metabolic process|glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity|limonene catabolic process|glycerolipid metabolic process|oxidation-reduction process",Molecular Function|Molecular Function|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Molecular Function|Biological Process|Biological Process|Biological Process,EC:1.2.1.3,Aldehyde dehydrogenase (NAD(+)),IPR016162|IPR015590|IPR016163|noIPR|noIPR|IPR016160|IPR029510|IPR016161,HOMOLOGOUS_SUPERFAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY,"Aldehyde dehydrogenase, N-terminal|Aldehyde dehydrogenase domain|Aldehyde dehydrogenase, C-terminal|Aldehyde dehydrogenase, C-terminal|Aldehyde dehydrogenase, C-terminal|Aldehyde dehydrogenase, cysteine active site|Aldehyde dehydrogenase, glutamic acid active site|Aldehyde/histidinol dehydrogenase",G3DSA:3.40.605.10 (GENE3D)|PF00171 (PFAM)|G3DSA:3.40.309.10 (GENE3D)|PTHR11699:SF225 (PANTHER)|PTHR11699 (PANTHER)|PS00070 (PROSITE_PATTERNS)|PS00687 (PROSITE_PATTERNS)|SSF53720 (SUPERFAMILY)
Potra2n15c28577,551.5851670185071,0.9211441953699665,0.2237550312729389,4.116752996031381,3.8424749405550545e-5,0.004713284350160135,1,GO:0016021,integral component of membrane,Cellular Component,NA,NA,IPR003854|noIPR|noIPR,FAMILY|FAMILY|FAMILY,Gibberellin regulated protein|Gibberellin regulated protein|Gibberellin regulated protein,PF02704 (PFAM)|PTHR23201 (PANTHER)|PTHR23201:SF46 (PANTHER)
Potra2n15c28645,357.5718652792895,-0.6211971390895571,0.16003429629181895,-3.88165008053535,1.0375009182246639e-4,0.009113302557117493,38,GO:0000276|GO:0003735|GO:0004129|GO:0004672|GO:0005507|GO:0005524|GO:0005763|GO:0005886|GO:0006118|GO:0006120|GO:0006122|GO:0006123|GO:0006397|GO:0006412|GO:0006468|GO:0006744|GO:0006814|GO:0008121|GO:0008137|GO:0008289|GO:0008483|GO:0015232|GO:0015886|GO:0015986|GO:0015990|GO:0015992|GO:0016021|GO:0017004|GO:0019843|GO:0020037|GO:0042254|GO:0045261|GO:0045275|GO:0045277|GO:0045285|GO:0046933|GO:0048038|GO:0051287,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)|structural constituent of ribosome|cytochrome-c oxidase activity|protein kinase activity|copper ion binding|ATP binding|mitochondrial small ribosomal subunit|plasma membrane|obsolete electron transport|mitochondrial electron transport, NADH to ubiquinone|mitochondrial electron transport, ubiquinol to cytochrome c|mitochondrial electron transport, cytochrome c to oxygen|mRNA processing|translation|protein phosphorylation|ubiquinone biosynthetic process|sodium ion transport|ubiquinol-cytochrome-c reductase activity|NADH dehydrogenase (ubiquinone) activity|lipid binding|transaminase activity|heme transporter activity|heme transport|ATP synthesis coupled proton transport|electron transport coupled proton transport|proton transmembrane transport|integral component of membrane|cytochrome complex assembly|rRNA binding|heme binding|ribosome biogenesis|proton-transporting ATP synthase complex, catalytic core F(1)|respiratory chain complex III|respiratory chain complex IV|respiratory chain complex III|proton-transporting ATP synthase activity, rotational mechanism|quinone binding|NAD binding",Cellular Component|Molecular Function|Molecular Function|Molecular Function|Molecular Function|Molecular Function|Cellular Component|Cellular Component|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Molecular Function|Molecular Function|Molecular Function|Molecular Function|Molecular Function|Biological Process|Biological Process|Biological Process|Biological Process|Cellular Component|Biological Process|Molecular Function|Molecular Function|Biological Process|Cellular Component|Cellular Component|Cellular Component|Cellular Component|Molecular Function|Molecular Function|Molecular Function,EC:7.1.3.1|EC:7.1.1.2|EC:1.6.99.5|EC:1.6.99.3|EC:1.9.3.1|EC:1.10.2|EC:1.10.2.2,n/a|n/a|Acting on NADH or NADPH|NADH dehydrogenase|Cytochrome-c oxidase|Acting on diphenols and related substances as donors|Quinol--cytochrome-c reductase,noIPR,HOMOLOGOUS_SUPERFAMILY,SBP domain superfamily,cd18555 (CDD)
Potra2n15c28829,452.5775396692988,-1.4149123350834343,0.26077387707632216,-5.4258208335389515,5.768880459315249e-8,4.429218219318708e-5,2,GO:0008757|GO:0032259,S-adenosylmethionine-dependent methyltransferase activity|methylation,Molecular Function|Biological Process,NA,NA,noIPR|IPR005299|noIPR|IPR005299|IPR029063,DOMAIN|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,"Wall-associated receptor kinase, C-terminal|SAM dependent carboxyl methyltransferase|SAM dependent carboxyl methyltransferase|SAM dependent carboxyl methyltransferase|S-adenosyl-L-methionine-dependent methyltransferase",G3DSA:3.40.50.150 (GENE3D)|PF03492 (PFAM)|PTHR31009:SF50 (PANTHER)|PTHR31009 (PANTHER)|SSF53335 (SUPERFAMILY)
Potra2n15c29074,94.46084302942985,-0.9842458981640415,0.17241665014866478,-5.708531614060382,1.1395501350003844e-8,1.476429643659873e-5,2,GO:0009056|GO:0016787,catabolic process|hydrolase activity,Biological Process|Molecular Function,NA,NA,IPR029058|IPR013094|noIPR|noIPR|IPR033140|IPR029058,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|ACTIVE_SITE|HOMOLOGOUS_SUPERFAMILY,"Alpha/Beta hydrolase fold|Alpha/beta hydrolase fold-3|Alpha/beta hydrolase fold-3|Alpha/beta hydrolase fold-3|Lipase, GDXG, putative serine active site|Alpha/Beta hydrolase fold",G3DSA:3.40.50.1820 (GENE3D)|PF07859 (PFAM)|PTHR23024 (PANTHER)|PTHR23024:SF467 (PANTHER)|PS01174 (PROSITE_PATTERNS)|SSF53474 (SUPERFAMILY)
Potra2n16c29453,706.5703940611389,-0.7853439116890631,0.17338559603586906,-4.52946455555971,5.913335290460496e-6,0.001392993642855069,6,GO:0009535|GO:0015979|GO:0015995|GO:0046872|GO:0048529|GO:0055114,chloroplast thylakoid membrane|photosynthesis|chlorophyll biosynthetic process|metal ion binding|magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity|oxidation-reduction process,Cellular Component|Biological Process|Biological Process|Molecular Function|Molecular Function|Biological Process,EC:1.14.13.81|EC:1.14.13,"Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase|Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)",IPR008434|IPR003251|noIPR|noIPR|IPR008434|IPR008434|IPR008434|IPR009078,FAMILY|DOMAIN|DOMAIN|DOMAIN|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase|Rubrerythrin|Rubrerythrin|Rubrerythrin|Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase|Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase|Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase|Ferritin-like superfamily,TIGR02029 (TIGRFAM)|PF02915 (PFAM)|mobidb-lite (MOBIDB_LITE)|PTHR31053:SF2 (PANTHER)|PTHR31053 (PANTHER)|MF_01840 (HAMAP)|cd01047 (CDD)|SSF47240 (SUPERFAMILY)
Potra2n16c29485,36.130108942666496,-1.305432041398777,0.3187784416233902,-4.095107670238989,4.219722359340601e-5,0.005056349393591367,6,GO:0005506|GO:0009813|GO:0016021|GO:0016711|GO:0020037|GO:0055114,iron ion binding|flavonoid biosynthetic process|integral component of membrane|flavonoid 3'-monooxygenase activity|heme binding|oxidation-reduction process,Molecular Function|Biological Process|Cellular Component|Molecular Function|Molecular Function|Biological Process,EC:1.14.13|EC:1.14.13.21,"Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)|Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)",IPR002401|IPR001128|IPR001128|IPR036396|IPR036396|noIPR|IPR017972|IPR017972|IPR036396|IPR036396,FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Cytochrome P450, E-class, group I|Cytochrome P450|Cytochrome P450|Cytochrome P450 superfamily|Cytochrome P450 superfamily|Cytochrome P450 superfamily|Cytochrome P450, conserved site|Cytochrome P450, conserved site|Cytochrome P450 superfamily|Cytochrome P450 superfamily",PR00463 (PRINTS)|PR00385 (PRINTS)|PF00067 (PFAM)|G3DSA:1.10.630.10 (GENE3D)|G3DSA:1.10.630.10 (GENE3D)|PTHR24281 (PANTHER)|PS00086 (PROSITE_PATTERNS)|PS00086 (PROSITE_PATTERNS)|SSF48264 (SUPERFAMILY)|SSF48264 (SUPERFAMILY)
Potra2n16c29614,2133.8792888834378,-0.5300923615288177,0.10888552153194687,-4.868345709060035,1.1253633528907624e-6,4.2736166283139905e-4,8,GO:0005388|GO:0005516|GO:0005524|GO:0005759|GO:0016021|GO:0016529|GO:0016787|GO:0070588,"calcium transmembrane transporter activity, phosphorylative mechanism|calmodulin binding|ATP binding|mitochondrial matrix|integral component of membrane|sarcoplasmic reticulum|hydrolase activity|calcium ion transmembrane transport",Molecular Function|Molecular Function|Molecular Function|Cellular Component|Cellular Component|Cellular Component|Molecular Function|Biological Process,EC:7.2.2.10,n/a,noIPR|IPR001757|noIPR|IPR001757|IPR006408|noIPR|IPR023299|noIPR|noIPR|IPR024750|IPR006068|noIPR|IPR004014|IPR023214|noIPR|noIPR|IPR018303|noIPR|IPR023299|IPR008250|IPR036412|IPR023298,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|PTM|PTM|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Protein of unknown function DUF247, plant|P-type ATPase|P-type ATPase|P-type ATPase|P-type ATPase, subfamily IIB|P-type ATPase, subfamily IIB|P-type ATPase, cytoplasmic domain N|P-type ATPase, cytoplasmic domain N|P-type ATPase, cytoplasmic domain N|Calcium-transporting P-type ATPase, N-terminal autoinhibitory domain|Cation-transporting P-type ATPase, C-terminal|Cation-transporting P-type ATPase, C-terminal|Cation-transporting P-type ATPase, N-terminal|HAD superfamily|HAD superfamily|HAD superfamily|P-type ATPase, phosphorylation site|P-type ATPase, phosphorylation site|P-type ATPase, cytoplasmic domain N|P-type ATPase, A domain superfamily|HAD-like superfamily|P-type ATPase, transmembrane domain superfamily",PR00119 (PRINTS)|PR00120 (PRINTS)|PF00122 (PFAM)|TIGR01494 (TIGRFAM)|TIGR01517 (TIGRFAM)|G3DSA:1.20.1110.10 (GENE3D)|G3DSA:3.40.1110.10 (GENE3D)|G3DSA:1.20.5.170 (GENE3D)|PF00702 (PFAM)|PF12515 (PFAM)|PF00689 (PFAM)|G3DSA:2.70.150.10 (GENE3D)|PF00690 (PFAM)|G3DSA:3.40.50.1000 (GENE3D)/SFLDF00027 (SFLD)/SFLDS00003 (SFLD)|PTHR24093 (PANTHER)|PTHR24093:SF440 (PANTHER)|PS00154 (PROSITE_PATTERNS)|cd02081 (CDD)|SSF81660 (SUPERFAMILY)|SSF81653 (SUPERFAMILY)|SSF56784 (SUPERFAMILY)|SSF81665 (SUPERFAMILY)
